row,column,value
8,122,0.485883
8,123,0.445872
8,124,0.390173
8,125,0.317999
8,126,0.228883
8,127,0.122673
8,128,0
9,0,0
9,1,-0.0540188
9,2,-0.0865629
9,3,-0.101641
9,4,-0.102014
9,5,-0.0903403
9,6,-0.0688556
9,7,-0.0395085
9,8,-0.00394724
9,9,0.036449
9,10,0.080533
9,11,0.127375
9,12,0.176244
9,13,0.226577
9,14,0.27796
9,15,0.330098
9,16,0.382797
9,17,0.435937
9,18,0.489455
9,19,0.543328
9,20,0.597554
9,21,0.652142
9,22,0.707094
9,23,0.762397
9,24,0.818017
9,25,0.873887
9,26,0.929908
9,27,0.985938
9,28,1.0418
9,29,1.09727
9,30,1.15209
9,31,1.20597
9,32,1.25858
9,33,1.30954
9,34,1.35848
9,35,1.40499
9,36,1.44864
9,37,1.489
9,38,1.52562
9,39,1.55805
9,40,1.58586
9,41,1.60862
9,42,1.62591
9,43,1.63734
9,44,1.64253
